Country,discipline,Time_Interval,Papers
Armenia,Humanities,2013-2017,27.66666666666666
Armenia,Mathematics,1988-1992,6.5
Armenia,Mathematics,1993-1997,53.83333333333332
Armenia,Mathematics,1998-2002,46.24999999999992
Armenia,Mathematics,2003-2007,62.99999999999994
Armenia,Mathematics,2008-2012,224.81666666666644
Armenia,Mathematics,2013-2017,197.37619047619015
Armenia,Physics,1973-1977,1.0
Armenia,Physics,1988-1992,33.60263157894737
Armenia,Physics,1993-1997,462.681381254268
Armenia,Physics,1998-2002,460.2058011149553
Armenia,Physics,2003-2007,479.02922446624814
Armenia,Physics,2008-2012,742.431539441569
Armenia,Physics,2013-2017,706.5820032230588
Armenia,Professional Fields,1998-2002,0.833333333333333
Armenia,Professional Fields,2003-2007,0.833333333333333
Armenia,Professional Fields,2008-2012,6.9166666666666625
Armenia,Professional Fields,2013-2017,5.3888888888888875
Armenia,Psychology,1993-1997,2.25
Armenia,Psychology,1998-2002,0.333333333333333
Armenia,Psychology,2003-2007,1.0144927536231885
Armenia,Psychology,2008-2012,1.958333333333333
Armenia,Psychology,2013-2017,3.8950031625553443
Armenia,Social Sciences,1988-1992,1.0
Armenia,Social Sciences,1993-1997,3.0
Armenia,Social Sciences,1998-2002,6.83333333333333
Armenia,Social Sciences,2003-2007,1.9999999999999991
Armenia,Social Sciences,2008-2012,14.851190476190467
Armenia,Social Sciences,2013-2017,26.904417293233056
Australia,Arts,1973-1977,15.0
Australia,Arts,1978-1982,77.75
Australia,Arts,1983-1987,108.0
Australia,Arts,1988-1992,115.3333333333333
Australia,Arts,1993-1997,164.16666666666663
Australia,Arts,1998-2002,234.91666666666652
Australia,Arts,2003-2007,306.2333333333333
Australia,Arts,2008-2012,597.9718614718611
Australia,Arts,2013-2017,772.4988816738811
Australia,Biology,1973-1977,5087.899999999992
Australia,Biology,1978-1982,8451.224999999984
Australia,Biology,1983-1987,9504.489682539664
Australia,Biology,1988-1992,10061.663492063471
Australia,Biology,1993-1997,11351.849709501006
Australia,Biology,1998-2002,12192.58284228841
Australia,Biology,2003-2007,14352.077737660495
Australia,Biology,2008-2012,16337.014444862913
Australia,Biology,2013-2017,18765.43879437285
Australia,Biomedical Research,1973-1977,3856.283766233759
Australia,Biomedical Research,1978-1982,5273.447835497824
Australia,Biomedical Research,1983-1987,6447.286231677663
Australia,Biomedical Research,1988-1992,7481.049713500278
Australia,Biomedical Research,1993-1997,9219.15983484689
Australia,Biomedical Research,1998-2002,10515.303122856712
Australia,Biomedical Research,2003-2007,11655.728862326541
Australia,Biomedical Research,2008-2012,16037.907397931584
Australia,Biomedical Research,2013-2017,24078.25502131174
Australia,Chemistry,1973-1977,3824.1999999999894
Australia,Chemistry,1978-1982,4105.735353535343
Australia,Chemistry,1983-1987,4243.992460317449
Australia,Chemistry,1988-1992,4267.355820990589
Australia,Chemistry,1993-1997,5391.654761904748
Australia,Chemistry,1998-2002,5632.121031746013
Australia,Chemistry,2003-2007,6312.898924573906
Australia,Chemistry,2008-2012,8019.627157972728
Australia,Chemistry,2013-2017,9678.919960859257
Australia,Clinical Medicine,1973-1977,9145.107173382155
Australia,Clinical Medicine,1978-1982,12951.290649628125
Australia,Clinical Medicine,1983-1987,15834.960526972996
Australia,Clinical Medicine,1988-1992,18922.185576806907
Australia,Clinical Medicine,1993-1997,23087.297123682954
Australia,Clinical Medicine,1998-2002,26360.917916129063
Australia,Clinical Medicine,2003-2007,31771.662473788656
Australia,Clinical Medicine,2008-2012,43866.5810417469
Australia,Clinical Medicine,2013-2017,55305.55194633238
Australia,Earth and Space,1973-1977,1788.5773199023158
Australia,Earth and Space,1978-1982,2570.6661838161763
Australia,Earth and Space,1983-1987,3593.5670634920543
Australia,Earth and Space,1988-1992,3946.704700283366
Australia,Earth and Space,1993-1997,4890.672671834432
Australia,Earth and Space,1998-2002,6160.008220661677
Australia,Earth and Space,2003-2007,7483.814836740407
Australia,Earth and Space,2008-2012,10045.24843259936
Australia,Earth and Space,2013-2017,14950.799462764387
Australia,Engineering and Technology,1973-1977,2055.749999999998
Australia,Engineering and Technology,1978-1982,2718.3999999999955
Australia,Engineering and Technology,1983-1987,3355.0499999999925
Australia,Engineering and Technology,1988-1992,3732.2638278388167
Australia,Engineering and Technology,1993-1997,6448.368983311358
Australia,Engineering and Technology,1998-2002,8112.809267529838
Australia,Engineering and Technology,2003-2007,11123.48094251938
Australia,Engineering and Technology,2008-2012,13943.835615510741
Australia,Engineering and Technology,2013-2017,23302.89333778572
Australia,Health,1973-1977,180.4999999999999
Australia,Health,1978-1982,409.8999999999999
Australia,Health,1983-1987,456.86666666666656
Australia,Health,1988-1992,674.5428571428566
Australia,Health,1993-1997,1682.8922077922057
Australia,Health,1998-2002,2435.690581586167
Australia,Health,2003-2007,3766.031176662986
Australia,Health,2008-2012,8785.284385021125
Australia,Health,2013-2017,13087.92947253695
Australia,Humanities,1973-1977,792.3333333333333
Australia,Humanities,1978-1982,1483.3333333333333
Australia,Humanities,1983-1987,1760.6818181818162
Australia,Humanities,1988-1992,1713.1666666666656
Australia,Humanities,1993-1997,1600.836446886446
Australia,Humanities,1998-2002,1819.4166666666658
Australia,Humanities,2003-2007,1752.5261904761887
Australia,Humanities,2008-2012,3394.9071428571337
Australia,Humanities,2013-2017,4154.761185933076
Australia,Mathematics,1973-1977,792.7499999999993
Australia,Mathematics,1978-1982,1145.716666666664
Australia,Mathematics,1983-1987,1600.0333333333267
Australia,Mathematics,1988-1992,1527.5761904761853
Australia,Mathematics,1993-1997,2089.4863636363566
Australia,Mathematics,1998-2002,2290.6789682539593
Australia,Mathematics,2003-2007,2331.496825396817
Australia,Mathematics,2008-2012,3014.922807265188
Australia,Mathematics,2013-2017,3265.2703271286664
Australia,Physics,1973-1977,2470.6611111111038
Australia,Physics,1978-1982,3012.4845238095127
Australia,Physics,1983-1987,3351.34385238943
Australia,Physics,1988-1992,3759.4328224063415
Australia,Physics,1993-1997,5565.363025393291
Australia,Physics,1998-2002,5522.696737346355
Australia,Physics,2003-2007,6347.48735250347
Australia,Physics,2008-2012,7216.831187836554
Australia,Physics,2013-2017,7327.343405222773
Australia,Professional Fields,1973-1977,556.8499999999995
Australia,Professional Fields,1978-1982,869.2023809523803
Australia,Professional Fields,1983-1987,1075.366666666664
Australia,Professional Fields,1988-1992,1265.4999999999968
Australia,Professional Fields,1993-1997,1742.28257575757
Australia,Professional Fields,1998-2002,2160.7666666666582
Australia,Professional Fields,2003-2007,3238.95843313033
Australia,Professional Fields,2008-2012,8613.321128693575
Australia,Professional Fields,2013-2017,12082.899328012585
Australia,Psychology,1973-1977,852.472222222222
Australia,Psychology,1978-1982,1453.8333333333323
Australia,Psychology,1983-1987,1646.6166666666654
Australia,Psychology,1988-1992,1657.0091269841253
Australia,Psychology,1993-1997,2053.467857142855
Australia,Psychology,1998-2002,2635.6830919080876
Australia,Psychology,2003-2007,3245.4568301780973
Australia,Psychology,2008-2012,5107.892523196444
Australia,Psychology,2013-2017,7494.225720694559
Australia,Social Sciences,1973-1977,1887.1999999999987
Australia,Social Sciences,1978-1982,2721.9999999999977
Australia,Social Sciences,1983-1987,2898.3472222222185
Australia,Social Sciences,1988-1992,2674.593009768005
Australia,Social Sciences,1993-1997,3409.600595238088
Australia,Social Sciences,1998-2002,3762.8833333333287
Australia,Social Sciences,2003-2007,4464.0133916807745
Australia,Social Sciences,2008-2012,8772.11586635457
Australia,Social Sciences,2013-2017,11827.608879080632
Austria,Arts,1973-1977,6.0
Austria,Arts,1978-1982,22.0
Austria,Arts,1983-1987,79.4999999999999
Austria,Arts,1988-1992,44.49999999999993
Austria,Arts,1993-1997,102.49999999999999
Austria,Arts,1998-2002,109.99999999999993
Austria,Arts,2003-2007,108.76666666666665
Austria,Arts,2008-2012,169.2436507936501
Austria,Arts,2013-2017,209.35202020201962
Austria,Biology,1973-1977,468.58333333333314
Austria,Biology,1978-1982,816.7499999999995
Austria,Biology,1983-1987,828.7999999999994
Austria,Biology,1988-1992,1073.8738095238082
Austria,Biology,1993-1997,1301.9690476190449
Austria,Biology,1998-2002,1578.8811423054049
Austria,Biology,2003-2007,1706.3580520356777
Austria,Biology,2008-2012,2413.0469180363993
Austria,Biology,2013-2017,2671.064151656351
Austria,Biomedical Research,1973-1977,762.0833333333323
Austria,Biomedical Research,1978-1982,992.8269841269828
Austria,Biomedical Research,1983-1987,1220.419780219778
Austria,Biomedical Research,1988-1992,1702.0736813624915
Austria,Biomedical Research,1993-1997,2521.370107158917
Austria,Biomedical Research,1998-2002,3191.5773494284135
Austria,Biomedical Research,2003-2007,3543.354106301971
Austria,Biomedical Research,2008-2012,4443.4948714933325
Austria,Biomedical Research,2013-2017,5957.101231522908
Austria,Chemistry,1973-1977,1287.404761904759
Austria,Chemistry,1978-1982,1335.8595238095202
Austria,Chemistry,1983-1987,1373.416666666665
Austria,Chemistry,1988-1992,1560.1752747252717
Austria,Chemistry,1993-1997,1998.7801948051917
Austria,Chemistry,1998-2002,2301.779340104334
Austria,Chemistry,2003-2007,2487.6536075036015
Austria,Chemistry,2008-2012,2745.6579077842134
Austria,Chemistry,2013-2017,3212.289590550582
Austria,Clinical Medicine,1973-1977,4931.290151515146
Austria,Clinical Medicine,1978-1982,6796.601921178231
Austria,Clinical Medicine,1983-1987,7072.812065784448
Austria,Clinical Medicine,1988-1992,7559.430177199592
Austria,Clinical Medicine,1993-1997,8748.334668638847
Austria,Clinical Medicine,1998-2002,11303.651284679714
Austria,Clinical Medicine,2003-2007,11695.45398001312
Austria,Clinical Medicine,2008-2012,11929.951829436746
Austria,Clinical Medicine,2013-2017,11960.219943173443
Austria,Earth and Space,1973-1977,155.22619047619025
Austria,Earth and Space,1978-1982,292.83059163059073
Austria,Earth and Space,1983-1987,357.4543040293031
Austria,Earth and Space,1988-1992,477.2193833943819
Austria,Earth and Space,1993-1997,727.4494867406926
Austria,Earth and Space,1998-2002,1116.9896407645153
Austria,Earth and Space,2003-2007,1368.8230530532967
Austria,Earth and Space,2008-2012,2050.3125979052807
Austria,Earth and Space,2013-2017,2718.644171538463
Austria,Engineering and Technology,1973-1977,555.7833333333332
Austria,Engineering and Technology,1978-1982,835.2666666666657
Austria,Engineering and Technology,1983-1987,888.5999999999989
Austria,Engineering and Technology,1988-1992,1143.7857142857122
Austria,Engineering and Technology,1993-1997,1643.8975579975559
Austria,Engineering and Technology,1998-2002,2300.484759684754
Austria,Engineering and Technology,2003-2007,3605.005634156769
Austria,Engineering and Technology,2008-2012,4054.469779738829
Austria,Engineering and Technology,2013-2017,5593.20162593771
Austria,Health,1973-1977,29.0
Austria,Health,1978-1982,62.5
Austria,Health,1983-1987,23.333333333333332
Austria,Health,1988-1992,25.66666666666666
Austria,Health,1993-1997,44.125
Austria,Health,1998-2002,106.91655844155841
Austria,Health,2003-2007,151.22091220899256
Austria,Health,2008-2012,286.188334783752
Austria,Health,2013-2017,456.46101891358865
Austria,Humanities,1973-1977,133.0
Austria,Humanities,1978-1982,216.0
Austria,Humanities,1983-1987,319.16666666666663
Austria,Humanities,1988-1992,324.0
Austria,Humanities,1993-1997,281.2333333333333
Austria,Humanities,1998-2002,340.8333333333333
Austria,Humanities,2003-2007,322.23333333333323
Austria,Humanities,2008-2012,583.5797369297363
Austria,Humanities,2013-2017,788.2457393483696
Austria,Mathematics,1973-1977,279.8333333333331
Austria,Mathematics,1978-1982,380.08333333333303
Austria,Mathematics,1983-1987,601.4833333333327
Austria,Mathematics,1988-1992,686.7833333333325
Austria,Mathematics,1993-1997,738.0999999999992
Austria,Mathematics,1998-2002,883.0289682539668
Austria,Mathematics,2003-2007,1148.633766233764
Austria,Mathematics,2008-2012,1630.8920634920585
Austria,Mathematics,2013-2017,2018.8505411255355
Austria,Physics,1973-1977,723.3091630591621
Austria,Physics,1978-1982,1068.8151727357595
Austria,Physics,1983-1987,1322.188132039007
Austria,Physics,1988-1992,1611.0491664676933
Austria,Physics,1993-1997,2350.2509119700576
Austria,Physics,1998-2002,2642.0903753862076
Austria,Physics,2003-2007,3064.8996405590806
Austria,Physics,2008-2012,3107.998827628146
Austria,Physics,2013-2017,3109.000305745502
Austria,Professional Fields,1973-1977,37.75
Austria,Professional Fields,1978-1982,104.08333333333323
Austria,Professional Fields,1983-1987,104.33333333333329
Austria,Professional Fields,1988-1992,101.44999999999976
Austria,Professional Fields,1993-1997,134.61666666666633
Austria,Professional Fields,1998-2002,204.11687062937025
Austria,Professional Fields,2003-2007,305.44642857142827
Austria,Professional Fields,2008-2012,656.2152278277267
Austria,Professional Fields,2013-2017,1012.4604520793132
Austria,Psychology,1973-1977,112.5
Austria,Psychology,1978-1982,137.33333333333331
Austria,Psychology,1983-1987,141.66666666666666
Austria,Psychology,1988-1992,165.11666666666665
Austria,Psychology,1993-1997,236.78333333333322
Austria,Psychology,1998-2002,246.9499999999997
Austria,Psychology,2003-2007,338.3361470800088
Austria,Psychology,2008-2012,647.1621392496373
Austria,Psychology,2013-2017,860.2844858010948
Austria,Social Sciences,1973-1977,239.83333333333326
Austria,Social Sciences,1978-1982,380.66666666666646
Austria,Social Sciences,1983-1987,391.61666666666633
Austria,Social Sciences,1988-1992,415.5370370370366
Austria,Social Sciences,1993-1997,520.4624999999995
Austria,Social Sciences,1998-2002,606.6833333333325
Austria,Social Sciences,2003-2007,763.2130952380941
Austria,Social Sciences,2008-2012,1562.8502507571516
Austria,Social Sciences,2013-2017,1825.5097092890405
Azerbaijan,Biology,1988-1992,7.0
Azerbaijan,Biology,1993-1997,13.0
Azerbaijan,Biology,1998-2002,3.933333333333333
Azerbaijan,Biology,2003-2007,22.876190476190438
Azerbaijan,Biology,2008-2012,44.68888888888886
Azerbaijan,Biology,2013-2017,46.585582010581966
Azerbaijan,Biomedical Research,1988-1992,4.33333333333333
Azerbaijan,Biomedical Research,1993-1997,45.67857142857142
Azerbaijan,Biomedical Research,1998-2002,30.895833333333325
Azerbaijan,Biomedical Research,2003-2007,32.75694444444443
Azerbaijan,Biomedical Research,2008-2012,37.147139965525156
Azerbaijan,Biomedical Research,2013-2017,33.24145021645018
Azerbaijan,Chemistry,1988-1992,82.6666666666666
Azerbaijan,Chemistry,1993-1997,291.8333333333332
Azerbaijan,Chemistry,1998-2002,172.11666666666656
Azerbaijan,Chemistry,2003-2007,299.7666666666663
Azerbaijan,Chemistry,2008-2012,474.26666666666586
Azerbaijan,Chemistry,2013-2017,292.39285714285654
Azerbaijan,Clinical Medicine,1988-1992,15.0
Azerbaijan,Clinical Medicine,1993-1997,38.16666666666666
Azerbaijan,Clinical Medicine,1998-2002,33.11111111111111
Azerbaijan,Clinical Medicine,2003-2007,17.93291153291153
Azerbaijan,Clinical Medicine,2008-2012,45.6619519369519
Azerbaijan,Clinical Medicine,2013-2017,45.27302342004511
Azerbaijan,Earth and Space,1988-1992,1.5
Azerbaijan,Earth and Space,1993-1997,16.033333333333324
Azerbaijan,Earth and Space,1998-2002,28.71031746031745
Azerbaijan,Earth and Space,2003-2007,43.64641181831579
Azerbaijan,Earth and Space,2008-2012,42.20476190476187
Azerbaijan,Earth and Space,2013-2017,66.19185814185808
Azerbaijan,Engineering and Technology,1983-1987,1.0
Azerbaijan,Engineering and Technology,1988-1992,8.83333333333333
Azerbaijan,Engineering and Technology,1993-1997,97.49999999999999
Azerbaijan,Engineering and Technology,1998-2002,99.66666666666663
Azerbaijan,Engineering and Technology,2003-2007,100.99999999999994
Azerbaijan,Engineering and Technology,2008-2012,259.24589537991557
Azerbaijan,Engineering and Technology,2013-2017,229.61814979956927
Azerbaijan,Health,1998-2002,1.111111111111111
Azerbaijan,Health,2003-2007,1.888888888888888
Azerbaijan,Health,2008-2012,1.1357142857142857
Azerbaijan,Health,2013-2017,0.833333333333333
Azerbaijan,Humanities,2003-2007,3.0
Azerbaijan,Humanities,2008-2012,6.166666666666666
Azerbaijan,Humanities,2013-2017,40.12406015037594
Azerbaijan,Mathematics,1988-1992,7.5
Azerbaijan,Mathematics,1993-1997,53.916666666666664
Azerbaijan,Mathematics,1998-2002,57.6666666666666
Azerbaijan,Mathematics,2003-2007,86.99999999999991
Azerbaijan,Mathematics,2008-2012,208.2166666666662
Azerbaijan,Mathematics,2013-2017,257.4833333333329
Azerbaijan,Physics,1973-1977,2.0
Azerbaijan,Physics,1988-1992,37.25
Azerbaijan,Physics,1993-1997,320.6928571428565
Azerbaijan,Physics,1998-2002,235.16666666666612
Azerbaijan,Physics,2003-2007,267.98698373698295
Azerbaijan,Physics,2008-2012,408.21999382823384
Azerbaijan,Physics,2013-2017,380.6039920862942
Azerbaijan,Professional Fields,1998-2002,1.0
Azerbaijan,Professional Fields,2003-2007,1.0
Azerbaijan,Professional Fields,2008-2012,9.416666666666663
Azerbaijan,Professional Fields,2013-2017,13.649999999999999
Azerbaijan,Psychology,2003-2007,0.2
Azerbaijan,Psychology,2008-2012,0.333333333333333
Azerbaijan,Psychology,2013-2017,1.083333333333333
Azerbaijan,Social Sciences,1993-1997,1.5
Azerbaijan,Social Sciences,2003-2007,4.0
Azerbaijan,Social Sciences,2008-2012,17.883333333333333
Azerbaijan,Social Sciences,2013-2017,31.999999999999986
Bahamas,Arts,2013-2017,0.7
Bahamas,Biology,1973-1977,2.75
Bahamas,Biology,1978-1982,2.833333333333333
Bahamas,Biology,1988-1992,1.083333333333333
Bahamas,Biology,1993-1997,3.0
Bahamas,Biology,1998-2002,3.1136363636363633
Bahamas,Biology,2003-2007,3.633333333333332
Bahamas,Biology,2008-2012,8.167063492063479
